# Time [fs]    Et_avg [eV]    Ct_avg    Dt_avg    Gt_avg    Dt_fit_avg    Iw_avg
    877.0000     0.102859     0.002847     0.000000   319.209422     0.000000     0.324355
    878.0000     0.097540     0.002685     0.000000   319.068342     0.000000     0.319053
    879.0000     0.090192     0.002511     0.000000   318.933454     0.000000     0.293360
    880.0000     0.076687     0.002199     0.000000   318.804281     0.000000     0.256283
    881.0000     0.057828     0.001554     0.000000   318.679991     0.000000     0.255334
    882.0000     0.034981     0.001175     0.000000   318.559443     0.000000     0.279066
    883.0000     0.008018     0.000847     0.000000   318.441637     0.000000     0.273993
    884.0000    -0.023001     0.000471     0.000000   318.325759     0.000000     0.286153
    885.0000    -0.056374     0.000215     0.000000   318.211038     0.000000     0.313866
    886.0000    -0.091786    -0.000051     0.000000   318.096808     0.000000     0.284199
    887.0000    -0.128903    -0.000604     0.000000   317.982295     0.000000     0.339375
    888.0000    -0.163798    -0.000931     0.000000   317.866518     0.000000     0.239175
    889.0000    -0.198612    -0.001400     0.000000   317.748510     0.000000     0.314041
    890.0000    -0.241135    -0.001936     0.000000   317.627232     0.000000     0.304876
    891.0000    -0.259010    -0.002155     0.000000   317.501666     0.000000     0.340125
    892.0000    -0.301873    -0.002431     0.000000   317.371093     0.000000     0.313076
    893.0000    -0.306918    -0.002612     0.000000   317.234963     0.000000     0.319998
    894.0000    -0.312752    -0.002845     0.000000   317.092774     0.000000     0.280891
    895.0000    -0.318726    -0.003067     0.000000   316.944025     0.000000     0.296951
    896.0000    -0.324754    -0.003263     0.000000   316.788212     0.000000     0.320294
    897.0000    -0.275166    -0.003454     0.000000   316.624871     0.000000     0.283717
    898.0000    -0.335729    -0.003606     0.000000   316.453580     0.000000     0.297563
    899.0000    -0.145091    -0.003817     0.000000   316.273931     0.000000     0.295960
    900.0000    -0.347605    -0.004051     0.000000   316.085458     0.000000     0.304621
    901.0000    -0.352580    -0.004101     0.000000   315.887740     0.000000     0.296193
    902.0000    -0.355715    -0.004145     0.000000   315.680559     0.000000     0.290903
    903.0000    -0.328998    -0.004137     0.000000   315.463841     0.000000     0.297487
    904.0000    -0.354835    -0.004049     0.000000   315.237621     0.000000     0.284954
    905.0000    -0.314154    -0.003892     0.000000   315.002095     0.000000     0.296135
    906.0000    -0.292866    -0.003744     0.000000   314.757582     0.000000     0.312102
    907.0000    -0.247851    -0.003509     0.000000   314.504476     0.000000     0.271398
    908.0000     0.014341    -0.003273     0.000000   314.243272     0.000000     0.303764
    909.0000    -0.362129    -0.003184     0.000000   313.974428     0.000000     0.285609
    910.0000    -0.385475    -0.002838     0.000000   313.698383     0.000000     0.296138
    911.0000    -0.349990    -0.002544     0.000000   313.415756     0.000000     0.328659
    912.0000    -0.306215    -0.002263     0.000000   313.127249     0.000000     0.299947
    913.0000    -0.142305    -0.001847     0.000000   312.833597     0.000000     0.277757
    914.0000    -0.121832    -0.001407     0.000000   312.535696     0.000000     0.229734
    915.0000    -0.101962    -0.000872     0.000000   312.234603     0.000000     0.292621
    916.0000    -0.082908    -0.000259     0.000000   311.931542     0.000000     0.326094
    917.0000    -0.063094     0.000494     0.000000   311.627964     0.000000     0.322793
    918.0000    -0.044384     0.001155     0.000000   311.325474     0.000000     0.289553
    919.0000    -0.027180     0.001942     0.000000   311.025723     0.000000     0.299725
    920.0000    -0.009336     0.002805     0.000000   310.730499     0.000000     0.273078
    921.0000     0.008825     0.003630     0.000000   310.441729     0.000000     0.314173
    922.0000     0.026345     0.004397     0.000000   310.161304     0.000000     0.301561
    923.0000     0.041922     0.005038     0.000000   309.890955     0.000000     0.277078
    924.0000     0.055421     0.005744     0.000000   309.632272     0.000000     0.258336
    925.0000     0.068802     0.006217     0.000000   309.386712     0.000000     0.295886
    926.0000     0.083050     0.006550     0.000000   309.155423     0.000000     0.253828
    927.0000     0.098214     0.006602     0.000000   308.939090     0.000000     0.283862
    928.0000     0.114320     0.006668     0.000000   308.738004     0.000000     0.275109
    929.0000     0.130544     0.006778     0.000000   308.552334     0.000000     0.308206
    930.0000     0.147014     0.007067     0.000000   308.382412     0.000000     0.325750
    931.0000     0.163077     0.007138     0.000000   308.228677     0.000000     0.280257
    932.0000     0.178246     0.006891     0.000000   308.091233     0.000000     0.294879
    933.0000     0.192411     0.006472     0.000000   307.969597     0.000000     0.272517
    934.0000     0.203702     0.005904     0.000000   307.862812     0.000000     0.330892
    935.0000     0.214312     0.005300     0.000000   307.769635     0.000000     0.305660
    936.0000     0.220912     0.004473     0.000000   307.688563     0.000000     0.311197
    937.0000     0.224883     0.003602     0.000000   307.617790     0.000000     0.321950
    938.0000     0.226102     0.002615     0.000000   307.555264     0.000000     0.283065
    939.0000     0.222052     0.001662     0.000000   307.498793     0.000000     0.286701
    940.0000     0.215880     0.000778     0.000000   307.446198     0.000000     0.325134
    941.0000     0.205232    -0.000307     0.000000   307.395283     0.000000     0.287988
    942.0000     0.190251    -0.001553     0.000000   307.343566     0.000000     0.318325
    943.0000     0.171960    -0.002557     0.000000   307.288403     0.000000     0.312194
    944.0000     0.150922    -0.003535     0.000000   307.227352     0.000000     0.292722
    945.0000     0.125689    -0.004442     0.000000   307.158183     0.000000     0.315520
    946.0000     0.097376    -0.005297     0.000000   307.078792     0.000000     0.294581
    947.0000     0.067079    -0.006050     0.000000   306.987233     0.000000     0.320873
    948.0000     0.034807    -0.006691     0.000000   306.881774     0.000000     0.246412
    949.0000     0.001535    -0.007204     0.000000   306.760945     0.000000     0.327443
    950.0000    -0.032880    -0.007588     0.000000   306.623563     0.000000     0.243082
    951.0000    -0.067804    -0.007835     0.000000   306.468747     0.000000     0.316194
    952.0000    -0.101137    -0.007938     0.000000   306.295930     0.000000     0.272748
    953.0000    -0.122303    -0.007896     0.000000   306.104874     0.000000     0.314137
    954.0000    -0.122702    -0.007712     0.000000   305.895675     0.000000     0.303673
    955.0000    -0.123521    -0.007392     0.000000   305.668754     0.000000     0.238074
    956.0000    -0.124812    -0.006942     0.000000   305.424846     0.000000     0.276296
    957.0000    -0.126712    -0.006375     0.000000   305.164982     0.000000     0.238671
    958.0000    -0.129031    -0.005621     0.000000   304.890512     0.000000     0.265068
    959.0000    -0.132229    -0.004797     0.000000   304.603108     0.000000     0.302477
    960.0000    -0.135695    -0.003950     0.000000   304.304645     0.000000     0.310167
    961.0000    -0.139631    -0.003031     0.000000   303.997107     0.000000     0.302891
    962.0000    -0.143881    -0.002056     0.000000   303.682606     0.000000     0.311849
    963.0000    -0.147968    -0.001067     0.000000   303.363368     0.000000     0.310192
    964.0000    -0.152390    -0.000047     0.000000   303.041685     0.000000     0.260101
    965.0000    -0.156687     0.000883     0.000000   302.719843     0.000000     0.303124
    966.0000    -0.160852     0.001706     0.000000   302.399978     0.000000     0.285794
    967.0000    -0.142662     0.002486     0.000000   302.084024     0.000000     0.295231
    968.0000    -0.109571     0.003236     0.000000   301.773792     0.000000     0.319454
    969.0000    -0.074497     0.003885     0.000000   301.470970     0.000000     0.241275
    970.0000    -0.038481     0.004466     0.000000   301.177077     0.000000     0.287031
    971.0000    -0.002749     0.005041     0.000000   300.893489     0.000000     0.293922
    972.0000     0.031289     0.005476     0.000000   300.621455     0.000000     0.298983
    973.0000     0.063258     0.005859     0.000000   300.362032     0.000000     0.282721
    974.0000     0.093467     0.006125     0.000000   300.116064     0.000000     0.317587
    975.0000     0.120330     0.006205     0.000000   299.884126     0.000000     0.254271
    976.0000     0.142304     0.006186     0.000000   299.666453     0.000000     0.294122
    977.0000     0.159768     0.006028     0.000000   299.462978     0.000000     0.280154
    978.0000     0.173751     0.005855     0.000000   299.273408     0.000000     0.261992
    979.0000     0.179178     0.005733     0.000000   299.097381     0.000000     0.306461
    980.0000     0.182335     0.005454     0.000000   298.934496     0.000000     0.285123
    981.0000     0.180573     0.005127     0.000000   298.784173     0.000000     0.311233
    982.0000     0.172992     0.004691     0.000000   298.645621     0.000000     0.275783
    983.0000     0.161393     0.004360     0.000000   298.517957     0.000000     0.275059
    984.0000     0.143443     0.003933     0.000000   298.400302     0.000000     0.310871
    985.0000     0.124823     0.003463     0.000000   298.291700     0.000000     0.301742
    986.0000     0.101962     0.003030     0.000000   298.191113     0.000000     0.282760
    987.0000     0.077143     0.002641     0.000000   298.097545     0.000000     0.288847
    988.0000     0.052711     0.002302     0.000000   298.010102     0.000000     0.296693
    989.0000     0.025458     0.001775     0.000000   297.927864     0.000000     0.307763
    990.0000    -0.000521     0.001208     0.000000   297.849700     0.000000     0.316705
    991.0000    -0.026049     0.000856     0.000000   297.774448     0.000000     0.302612
    992.0000    -0.049933     0.000475     0.000000   297.701156     0.000000     0.281896
    993.0000    -0.072491     0.000241     0.000000   297.629046     0.000000     0.296407
    994.0000    -0.089788    -0.000194     0.000000   297.557376     0.000000     0.288803
    995.0000    -0.113806    -0.000579     0.000000   297.485289     0.000000     0.262559
